'Erecoil (keV)'    'Yield'
32.6176            0.269994
10.8733            0.788604
148.243            0.949562
13.6498            0.267992
36.8755            0.25532
45.3903            1.03625
22.3243            0.232849
122.258            0.376841
122.698            0.928257
160.154            1.03422
125.338            1.00658
111.507            1.00255
174.406            1.05756
10.1326            0.314349
176.744            0.896573
39.6741            1.15056
23.8045            0.219322
32.1784            0.570629
79.4881            0.899756
19.6863            1.22256
181.461            0.980084
136.809            1.01092
49.2268            1.09672
68.4541            0.986422
135.171            1.04575
126.057            1.04257
119.161            0.9919
161.753            1.02992
136.49             1.04575
59.0601            0.411968
25.123             0.309165
199.967            1.03741
143.246            1.07972
27.9216            0.962233
56.7015            0.290153
68.8942            1.03739
163.993            0.99707
150.6              1.01839
115.623            0.986422
17.768             0.296488
70.9744            0.279499
182.339            0.907237
11.7715            0.494315
68.1746            1.05208
22.0459            1.18771
28.2011            0.186485
103.87             1.0109
173.066            1.02473
127.535            1.01723
56.2624            0.499787
141.786            0.921939
12.052             0.829787
24.0829            0.338819
172.786            1.03208
50.2658            0.370502
148.841            0.98643
108.289            1.03941
53.0246            0.349474
147.363            1.11456
71.112             1.00341
15.2887            1.23954
99.0336            1.00573
70.6718            0.290156
44.0718            0.311173
17.9277            0.281513
106.95             0.998237
30.5595            0.228806
24.2426            0.309161
3.81665            1.18656
65.5367            0.987578
79.6467            0.339974
177.622            1.1039
14.9704            0.438158
161.193            0.971751
79.3262            1.00342
150.321            1.14308
95.6371            0.963395
29.6802            0.223346
23.8045            0.323993
93.597             0.355815
16.1691            0.207511
121.939            0.829791
134.452            0.99925
39.234             0.562132
143.125            1.02157
21.7444            0.312331
54.8032            0.370495
171.747            1.04173
25.2826            0.33997
16.3088            0.187357
38.7938            0.224507
21.884             0.226519
134.452            1.03625
134.731            0.908113
21.0058            0.321827
27.7609            0.318669
105.79             0.89228
59.5003            0.429815
147.083            0.965406
34.8364            0.245663
45.3902            0.243507
28.0813            0.610928
178.222            1.02559
168.97             1.02155
118.263            0.91559
123.259            0.99823
187.495            1.03424
60.6999            0.341984
21.3052            0.357821
116.941            1.03208
78.6066            0.345157
25.123             0.25201
34.9561            0.303979
108.727            1.00889
111.665            0.953749
30.9997            0.415133
25.4024            1.02992
28.5215            0.301663
28.2011            0.26568
95.1959            1.02157
84.4845            1.03524
31.5996            0.214989
13.3704            0.264808
41.5936            0.28483
57.3014            0.733599
61.139             0.366323
139.289            0.959061
136.211            1.13675
68.1746            1.24904
114.024            1.00141
153.399            1.00889
43.6316            0.625622
21.445             1.02675
112.386            0.991897
62.1382            1.01927
20.8451            0.276336
